CustomerID,Age,Gender,Location,OrderID,ProductID,Category,Price,Quantity,Discount(%),PaymentMethod,PurchaseDate,Rating,ShipmentTime(days),LateDelivery,CourierPartner,LastLogin(days),PurchaseFrequency,CartAbandonmentRate,ClicksPerSession,Revenue,Returned,ReturnReason,ChurnRiskScore
5131,42.0,Male,Suburban,676991,41536,Home,89.42,1,15,COD,2023-07-07 21:00:00,4.0,5.0,True,FedEx,45,Low,0.19,8,76.01,False,Wrong Item,0.03
8189,48.0,Female,Rural,945242,14991,Beauty,157.95,2,15,Net Banking,2023-07-07 22:00:00,2.0,2.7,False,DHL,59,High,0.09,3,268.52,False,No Longer Needed,0.52
5535,28.0,Female,Rural,448255,82330,Home,120.75,2,5,Debit Card,2023-07-07 23:00:00,2.0,2.3,False,DHL,48,High,0.89,6,229.42,False,Other,0.72
3776,65.0,Female,Rural,840703,38359,Beauty,124.4,3,15,COD,2023-07-08 00:00:00,5.0,4.2,False,UPS,35,High,0.18,4,317.22,False,Other,0.8
8697,37.0,Male,Suburban,972409,59302,Home,104.32,2,0,COD,2023-07-08 01:00:00,5.0,3.2,True,DHL,13,Low,0.06,3,208.64,False,,0.16
9386,53.0,Male,Rural,842474,28043,Electronics,132.57,1,20,Debit Card,2023-07-08 02:00:00,4.0,3.2,False,UPS,35,Low,0.58,4,106.06,False,Damaged,0.39
1662,34.0,Female,Suburban,766477,98059,Books,147.95,3,0,COD,2023-07-08 03:00:00,2.0,-0.8,False,DHL,26,Medium,0.55,4,443.85,False,Other,0.32
9671,62.0,Female,Urban,890097,19070,Beauty,68.6,3,15,Credit Card,2023-07-08 04:00:00,4.0,4.1,False,UPS,2,High,0.57,6,174.93,False,Wrong Item,0.99
9044,,Female,Suburban,930822,82735,Electronics,129.64,3,15,Debit Card,2023-07-08 05:00:00,5.0,3.9,False,UPS,35,High,0.47,4,330.58,False,Wrong Item,0.74
5218,47.0,Female,Rural,961316,94239,Clothing,88.7,3,5,Credit Card,2023-07-08 06:00:00,4.0,3.0,False,FedEx,53,Low,0.14,4,252.8,False,Damaged,0.43
6060,,Female,Suburban,688175,94803,Electronics,115.69,3,5,Net Banking,2023-07-08 07:00:00,5.0,4.2,False,DHL,5,High,0.02,5,329.72,True,,0.21
6874,58.0,Other,Rural,803626,24133,Electronics,141.76,1,5,COD,2023-07-08 08:00:00,1.0,3.9,False,DHL,26,Medium,0.05,2,134.67,False,Damaged,0.17
6581,55.0,Female,Rural,417685,66955,Electronics,27.41,4,5,COD,2023-07-08 09:00:00,3.0,2.0,False,DHL,21,High,0.94,6,104.16,False,,0.99
3014,39.0,Other,Urban,558018,38571,Beauty,45.81,2,10,Debit Card,2023-07-08 10:00:00,1.0,2.7,False,UPS,21,Low,0.53,5,82.46,False,Wrong Item,0.58
4789,60.0,Male,Urban,980751,36991,Clothing,67.03,4,5,Net Banking,2023-07-08 11:00:00,4.0,,True,FedEx,35,High,0.4,7,254.71,True,,0.72
8148,65.0,Male,Rural,107882,87115,Books,63.48,4,15,Debit Card,2023-07-08 12:00:00,4.0,5.2,False,Amazon Logistics,31,Medium,0.41,5,215.83,False,Wrong Item,0.16
8766,68.0,Other,Suburban,170825,59741,Electronics,91.88,2,15,Net Banking,2023-07-08 13:00:00,2.0,4.5,False,UPS,26,Medium,0.65,3,156.2,True,Damaged,0.75
3364,44.0,Female,Urban,900342,94539,Beauty,184.62,2,20,Debit Card,2023-07-08 14:00:00,3.0,1.8,True,Amazon Logistics,6,Low,0.38,3,295.39,False,No Longer Needed,0.24
4629,54.0,Male,Urban,926998,31871,Beauty,158.92,4,0,Debit Card,2023-07-08 15:00:00,5.0,3.9,True,UPS,38,Medium,0.8,5,635.68,False,Wrong Item,0.76
6919,63.0,Female,Rural,294145,16223,Books,70.97,2,10,COD,2023-07-08 16:00:00,4.0,3.4,False,UPS,49,High,0.26,4,127.75,False,Other,0.91
6675,66.0,Female,Suburban,983951,24197,Home,143.44,3,10,COD,2023-07-08 17:00:00,5.0,2.0,False,DHL,11,Medium,0.37,5,387.29,False,,0.39
9872,52.0,Other,Urban,267248,84923,Clothing,97.84,2,20,Net Banking,2023-07-08 18:00:00,,3.2,False,UPS,15,Medium,0.93,4,156.54,False,Damaged,0.9
7638,21.0,Male,Urban,183081,90375,Clothing,117.19,2,20,Credit Card,2023-07-08 19:00:00,5.0,4.3,False,UPS,37,Low,0.26,1,187.5,False,Wrong Item,0.46
5651,33.0,Male,Suburban,261361,73196,Electronics,50.96,3,5,Credit Card,2023-07-08 20:00:00,1.0,4.4,False,FedEx,4,Medium,0.66,7,145.24,False,Wrong Item,0.81
1609,33.0,Other,Urban,209337,89432,Home,33.97,3,20,Debit Card,2023-07-08 21:00:00,5.0,6.5,False,DHL,41,Low,0.36,8,81.53,False,Wrong Item,0.45
8940,38.0,Female,Suburban,115362,51525,Clothing,136.62,3,10,COD,2023-07-08 22:00:00,2.0,3.1,True,FedEx,48,High,0.47,4,368.87,False,No Longer Needed,0.14
4866,43.0,Female,Rural,580826,26198,Electronics,101.64,2,0,Debit Card,2023-07-08 23:00:00,,2.6,False,Amazon Logistics,34,Medium,0.05,6,203.28,False,Other,0.67
1371,53.0,Male,Urban,375927,44524,Home,126.13,3,0,Net Banking,2023-07-09 00:00:00,1.0,3.8,False,DHL,8,High,0.17,6,378.39,False,Wrong Item,0.33
7998,36.0,Other,Rural,275234,94293,Beauty,179.69,3,10,Debit Card,2023-07-09 01:00:00,4.0,2.7,True,FedEx,28,High,0.1,4,485.16,False,Damaged,0.08
1615,34.0,Other,Suburban,861729,28515,Electronics,88.06,1,5,Debit Card,2023-07-09 02:00:00,3.0,2.1,True,DHL,26,Medium,0.84,3,83.66,False,,0.65
7911,62.0,Female,Rural,496770,32027,Home,88.52,1,0,Debit Card,2023-07-09 03:00:00,3.0,1.6,False,DHL,56,Medium,0.96,4,88.52,False,Other,0.58
7010,43.0,Female,Rural,380917,23792,Books,188.43,2,0,Net Banking,2023-07-09 04:00:00,4.0,-2.1,False,Amazon Logistics,31,Low,0.07,5,376.86,False,No Longer Needed,0.93
3253,39.0,Other,Rural,566910,91313,Clothing,100.85,3,5,Net Banking,2023-07-09 05:00:00,3.0,4.1,True,UPS,9,Medium,0.08,7,287.42,False,,0.09
5942,45.0,Male,Suburban,277367,95330,Electronics,59.83,2,0,Debit Card,2023-07-09 06:00:00,5.0,0.5,False,Amazon Logistics,24,Low,0.55,3,119.66,False,No Longer Needed,0.43
1864,18.0,Female,Suburban,785691,42544,Beauty,136.78,1,15,COD,2023-07-09 07:00:00,2.0,1.7,False,FedEx,58,Medium,0.5,9,116.26,False,Other,0.23
2268,61.0,Other,Suburban,407784,94287,Electronics,88.12,1,10,Net Banking,2023-07-09 08:00:00,5.0,3.4,False,DHL,41,Medium,0.65,1,79.31,False,Wrong Item,0.48
8454,53.0,Other,Suburban,558093,95263,Clothing,58.87,3,0,Credit Card,2023-07-09 09:00:00,3.0,2.5,False,UPS,52,Medium,0.74,3,176.61,False,Other,0.84
9976,60.0,Other,Suburban,933401,33665,Clothing,104.48,2,0,Debit Card,2023-07-09 10:00:00,3.0,6.2,True,FedEx,37,Medium,0.8,4,208.96,False,,0.94
5571,54.0,Male,Urban,929418,41126,Home,141.33,1,5,COD,2023-07-09 11:00:00,2.0,0.7,True,Amazon Logistics,24,Medium,0.15,8,134.26,False,Damaged,0.38
6229,19.0,Female,Urban,726305,29481,Beauty,42.04,4,0,Net Banking,2023-07-09 12:00:00,1.0,6.4,False,DHL,3,Low,0.04,9,168.16,False,Wrong Item,0.62
3237,34.0,Female,Urban,478324,33549,Home,40.88,3,5,Debit Card,2023-07-09 13:00:00,1.0,5.1,False,Amazon Logistics,42,Medium,0.89,3,116.51,False,Wrong Item,0.24
5054,57.0,Female,Rural,631873,78872,Beauty,96.0,2,10,COD,2023-07-09 14:00:00,2.0,,False,DHL,51,Low,0.47,4,172.8,False,Other,0.76
1935,55.0,Male,Rural,104122,83693,Electronics,45.0,4,15,Credit Card,2023-07-09 15:00:00,1.0,5.2,True,DHL,59,Low,0.97,6,153.0,False,,0.91
7394,,Female,Suburban,116838,62236,Electronics,36.2,3,20,Net Banking,2023-07-09 16:00:00,3.0,,False,UPS,40,Medium,0.53,5,86.88,False,Other,0.48
8891,26.0,Female,Suburban,772661,73983,Home,100.31,3,10,Net Banking,2023-07-09 17:00:00,,0.4,True,Amazon Logistics,43,Medium,0.51,5,270.84,False,,0.87
1325,30.0,Female,Urban,385251,46155,Books,155.3,1,0,Credit Card,2023-07-09 18:00:00,3.0,3.8,False,FedEx,22,Medium,0.62,3,155.3,False,,0.98
8774,28.0,Female,Suburban,812717,47481,Clothing,139.4,2,15,Net Banking,2023-07-09 19:00:00,4.0,0.8,False,DHL,53,Low,0.17,4,236.98,False,Other,0.61
4861,33.0,Male,Rural,843521,77967,Home,94.65,1,20,COD,2023-07-09 20:00:00,5.0,2.2,False,DHL,9,High,0.25,7,75.72,False,Damaged,0.56
2985,33.0,Other,Suburban,989110,92561,Home,164.13,4,20,Net Banking,2023-07-09 21:00:00,1.0,2.9,False,FedEx,5,High,0.91,7,525.22,True,Damaged,0.38
5932,19.0,Other,Urban,810571,30446,Electronics,186.75,4,0,Debit Card,2023-07-09 22:00:00,4.0,1.6,False,FedEx,12,Low,0.21,5,747.0,True,Other,0.79
5603,59.0,Female,Suburban,690313,18507,Clothing,124.56,4,20,Credit Card,2023-07-09 23:00:00,1.0,4.4,False,FedEx,30,Medium,0.23,6,398.59,False,No Longer Needed,0.81
3778,61.0,Female,Rural,690808,43208,Home,81.69,4,20,Debit Card,2023-07-10 00:00:00,4.0,2.7,False,FedEx,4,Medium,0.51,5,261.41,False,,0.01
9832,25.0,Female,Urban,641632,27522,Electronics,178.13,4,10,Net Banking,2023-07-10 01:00:00,2.0,3.6,False,Amazon Logistics,59,Low,0.64,5,641.27,False,Damaged,0.25
8754,60.0,Male,Suburban,419346,57402,Electronics,175.93,2,10,Debit Card,2023-07-10 02:00:00,,3.0,False,DHL,58,Medium,0.0,6,316.67,False,Wrong Item,0.03
5078,59.0,Female,Rural,986518,35490,Home,112.67,2,20,COD,2023-07-10 03:00:00,3.0,3.2,False,UPS,3,Low,0.46,9,180.27,True,Damaged,0.78
2367,30.0,Male,Urban,901391,48011,Home,161.14,3,5,Debit Card,2023-07-10 04:00:00,2.0,1.7,True,FedEx,2,Medium,0.4,4,459.25,False,Other,0.18
5042,34.0,Female,Urban,495085,45071,Electronics,60.94,3,0,COD,2023-07-10 05:00:00,2.0,1.2,True,UPS,29,Medium,0.87,6,182.82,False,Other,0.11
3575,56.0,Female,Rural,930696,57754,Home,-3.36,2,5,COD,2023-07-10 06:00:00,3.0,2.8,False,UPS,22,Low,0.84,8,-6.38,False,No Longer Needed,0.8
7754,41.0,Other,Suburban,916700,55102,Clothing,51.44,3,5,COD,2023-07-10 07:00:00,1.0,1.6,False,UPS,36,High,0.91,6,146.6,False,Wrong Item,0.57
2581,20.0,Female,Suburban,708852,24040,Electronics,110.33,1,20,Credit Card,2023-07-10 08:00:00,2.0,5.1,False,Amazon Logistics,17,High,0.84,4,88.26,False,,0.15
2986,47.0,Male,Suburban,244622,17046,Electronics,96.29,2,0,Debit Card,2023-07-10 09:00:00,1.0,0.9,False,FedEx,34,High,0.79,5,192.58,True,No Longer Needed,0.84
3240,,Other,Urban,874393,49374,Home,148.09,1,5,COD,2023-07-10 10:00:00,5.0,6.5,False,UPS,4,Medium,0.86,2,140.69,False,Damaged,0.41
4966,30.0,Male,Urban,761062,46189,Home,25.72,4,10,COD,2023-07-10 11:00:00,4.0,3.5,False,UPS,40,High,0.17,7,92.59,False,,0.37
8604,36.0,Other,Suburban,702851,93998,Home,26.69,4,10,Debit Card,2023-07-10 12:00:00,4.0,3.1,False,DHL,27,High,0.34,3,96.08,False,,0.65
9320,24.0,Male,Urban,472308,96070,Clothing,138.12,3,0,Net Banking,2023-07-10 13:00:00,3.0,2.2,False,FedEx,37,High,0.68,3,414.36,False,Damaged,0.04
6968,26.0,Other,Urban,329351,44968,Electronics,28.2,2,5,Credit Card,2023-07-10 14:00:00,3.0,4.0,False,Amazon Logistics,46,High,0.92,6,53.58,False,Wrong Item,0.34
8493,36.0,Male,Rural,386603,30935,Books,86.46,4,15,COD,2023-07-10 15:00:00,4.0,2.7,False,FedEx,58,High,0.67,8,293.96,False,No Longer Needed,0.08
5103,62.0,Male,Suburban,943214,65581,Clothing,101.23,3,15,Net Banking,2023-07-10 16:00:00,5.0,3.5,False,FedEx,17,High,0.21,5,258.14,False,Wrong Item,0.74
3076,57.0,Female,Suburban,581038,19009,Clothing,67.48,1,0,Net Banking,2023-07-10 17:00:00,3.0,4.3,False,FedEx,7,Low,0.94,6,67.48,False,Damaged,0.27
6231,39.0,Other,Suburban,237104,56989,Electronics,128.89,2,0,Net Banking,2023-07-10 18:00:00,5.0,4.0,False,FedEx,11,High,0.76,7,257.78,False,,0.84
3994,35.0,Other,Urban,101825,56876,Books,-3.09,3,15,COD,2023-07-10 19:00:00,3.0,4.9,False,DHL,29,Medium,0.72,3,-7.88,False,No Longer Needed,0.42
4744,40.0,Female,Urban,750475,77482,Electronics,191.6,4,5,COD,2023-07-10 20:00:00,2.0,,False,UPS,21,Low,0.76,9,728.08,True,Damaged,0.89
6594,19.0,Male,Urban,570306,46724,Clothing,83.49,1,5,COD,2023-07-10 21:00:00,1.0,1.6,False,DHL,5,Medium,0.66,6,79.32,True,Wrong Item,0.22
8531,67.0,Male,Suburban,873158,61377,Home,91.49,1,20,Debit Card,2023-07-10 22:00:00,4.0,-0.1,False,Amazon Logistics,29,High,0.02,7,73.19,True,Damaged,0.65
8371,67.0,Other,Urban,541317,78861,Electronics,234.68,3,0,COD,2023-07-10 23:00:00,1.0,3.3,False,UPS,7,High,0.25,9,704.04,False,Damaged,0.94
2644,28.0,Male,Suburban,946541,18699,Electronics,32.0,2,5,Credit Card,2023-07-11 00:00:00,4.0,3.3,True,FedEx,54,High,0.96,10,60.8,True,No Longer Needed,0.39
4144,48.0,Other,Urban,636758,13745,Home,47.75,3,15,Debit Card,2023-07-11 01:00:00,3.0,5.9,True,DHL,46,Medium,0.29,5,121.76,True,,0.16
1242,50.0,Other,Suburban,365914,54837,Books,170.22,4,15,Credit Card,2023-07-11 02:00:00,1.0,2.8,False,FedEx,47,High,0.77,6,578.75,False,,0.55
5085,31.0,Male,Rural,258340,40794,Books,22.18,2,10,Net Banking,2023-07-11 03:00:00,5.0,3.6,False,FedEx,28,High,0.42,8,39.92,False,Other,0.43
8954,33.0,Male,Urban,785443,31198,Electronics,124.76,4,5,Debit Card,2023-07-11 04:00:00,3.0,4.2,True,Amazon Logistics,30,High,0.91,3,474.09,False,Other,0.51
8269,28.0,Male,Suburban,371102,67803,Home,69.69,1,20,Debit Card,2023-07-11 05:00:00,2.0,3.8,False,UPS,4,High,0.56,5,55.75,False,,0.48
8130,,Female,Rural,475950,23489,Electronics,19.19,1,20,Debit Card,2023-07-11 06:00:00,1.0,4.3,False,Amazon Logistics,10,High,0.63,3,15.35,False,,0.27
7828,24.0,Other,Rural,895238,60557,Home,126.34,4,0,Credit Card,2023-07-11 07:00:00,1.0,1.8,False,Amazon Logistics,56,High,0.24,6,505.36,True,Damaged,0.51
9362,48.0,Male,Urban,394306,71439,Clothing,127.81,4,10,Credit Card,2023-07-11 08:00:00,2.0,1.5,False,UPS,16,Low,0.06,2,460.12,False,,0.15
9844,65.0,Female,Suburban,961164,32474,Home,100.07,1,15,Net Banking,2023-07-11 09:00:00,4.0,2.6,False,Amazon Logistics,12,High,0.76,5,85.06,False,Other,0.58
7331,63.0,Male,Urban,265961,66439,Electronics,203.45,3,15,COD,2023-07-11 10:00:00,3.0,-0.3,False,UPS,19,Low,0.07,4,518.8,False,No Longer Needed,0.44
4512,64.0,Other,Rural,651990,93956,Beauty,61.43,3,0,Credit Card,2023-07-11 11:00:00,2.0,2.9,False,Amazon Logistics,30,High,0.72,5,184.29,False,Other,0.97
2499,31.0,Female,Urban,528993,65186,Books,143.33,3,20,Net Banking,2023-07-11 12:00:00,5.0,2.0,False,DHL,25,Low,0.56,9,343.99,False,,0.09
3158,45.0,Other,Suburban,546187,78213,Electronics,116.37,4,20,COD,2023-07-11 13:00:00,3.0,3.5,False,UPS,27,Medium,0.82,6,372.38,False,Damaged,0.75
6162,60.0,Male,Rural,894171,65296,Home,148.58,4,15,Debit Card,2023-07-11 14:00:00,2.0,2.6,False,FedEx,58,Medium,0.21,1,505.17,False,Other,0.35
5039,33.0,Male,Urban,386743,44512,Home,74.8,1,0,COD,2023-07-11 15:00:00,2.0,1.5,False,Amazon Logistics,24,Low,0.54,8,74.8,False,No Longer Needed,0.7
3035,36.0,Male,Urban,398971,86711,Books,30.77,2,5,Credit Card,2023-07-11 16:00:00,1.0,5.0,True,Amazon Logistics,47,High,0.61,8,58.46,False,No Longer Needed,0.96
8977,34.0,Female,Urban,701109,11177,Electronics,65.9,3,10,Net Banking,2023-07-11 17:00:00,1.0,3.1,True,UPS,17,Medium,0.07,5,177.93,False,No Longer Needed,0.9
1857,43.0,Female,Urban,720971,10761,Beauty,96.81,3,20,Debit Card,2023-07-11 18:00:00,1.0,4.3,False,Amazon Logistics,44,Medium,0.74,5,232.34,False,Wrong Item,0.11
4823,23.0,Female,Urban,692734,16458,Clothing,134.04,3,20,Debit Card,2023-07-11 19:00:00,3.0,3.3,True,Amazon Logistics,31,High,0.39,3,321.7,False,Damaged,0.88
7770,60.0,Female,Rural,311282,69698,Beauty,100.86,1,20,COD,2023-07-11 20:00:00,4.0,,False,UPS,28,Medium,0.13,9,80.69,False,No Longer Needed,0.39
1298,66.0,Male,Rural,970322,64775,Clothing,110.75,2,5,COD,2023-07-11 21:00:00,3.0,1.0,False,UPS,2,Low,0.39,4,210.42,False,,0.07
8244,26.0,Male,Suburban,589428,63866,Clothing,186.28,2,5,Credit Card,2023-07-11 22:00:00,,4.9,False,Amazon Logistics,34,High,0.1,5,353.93,False,,0.21
1923,67.0,Male,Urban,909471,30110,Electronics,98.79,2,10,Debit Card,2023-07-11 23:00:00,1.0,4.3,False,UPS,37,Low,0.89,5,177.82,False,,0.03
5232,34.0,Female,Suburban,874815,93853,Clothing,73.38,3,20,COD,2023-07-12 00:00:00,3.0,3.0,False,Amazon Logistics,14,Low,0.46,0,176.11,False,Other,0.14
5306,48.0,Female,Rural,459511,71446,Home,122.02,4,15,Debit Card,2023-07-12 01:00:00,2.0,3.4,False,Amazon Logistics,50,High,0.14,6,414.87,False,,0.47
3799,29.0,Male,Urban,143884,38433,Clothing,14.21,3,20,Net Banking,2023-07-12 02:00:00,2.0,4.5,False,Amazon Logistics,2,Medium,0.25,10,34.1,False,Damaged,0.95
7578,40.0,Male,Suburban,780506,82715,Clothing,14.1,2,10,Net Banking,2023-07-12 03:00:00,1.0,2.4,False,FedEx,20,Low,0.72,5,25.38,False,,0.81
5875,22.0,Female,Urban,670107,24849,Books,93.3,1,10,Credit Card,2023-07-12 04:00:00,,0.6,True,UPS,2,Medium,0.79,3,83.97,False,Other,0.53
6326,60.0,Other,Urban,183162,79980,Books,53.35,2,15,Debit Card,2023-07-12 05:00:00,4.0,2.5,False,FedEx,52,Low,0.04,6,90.7,True,,0.32
7582,53.0,Male,Suburban,837992,78500,Electronics,69.59,3,5,COD,2023-07-12 06:00:00,2.0,3.2,False,DHL,34,High,0.06,8,198.33,False,Wrong Item,0.03
2802,53.0,Male,Rural,524524,51990,Electronics,146.74,4,15,Net Banking,2023-07-12 07:00:00,4.0,3.0,False,DHL,49,High,0.92,8,498.92,False,Damaged,0.06
3657,20.0,Male,Suburban,506270,69891,Home,126.31,2,10,Net Banking,2023-07-12 08:00:00,1.0,5.0,False,Amazon Logistics,7,High,0.33,6,227.36,True,No Longer Needed,0.73
4346,41.0,Female,Suburban,179606,69866,Books,96.15,4,15,Credit Card,2023-07-12 09:00:00,1.0,1.6,False,FedEx,47,Medium,0.19,4,326.91,False,,0.54
3949,34.0,Male,Suburban,994221,88347,Beauty,104.15,2,20,Net Banking,2023-07-12 10:00:00,,1.8,False,Amazon Logistics,2,Low,0.12,5,166.64,False,Other,0.12
1941,56.0,Male,Urban,676306,85603,Electronics,78.77,4,10,Credit Card,2023-07-12 11:00:00,,1.4,True,Amazon Logistics,53,High,0.48,2,283.57,False,Damaged,0.86
2907,43.0,Male,Rural,126250,49992,Electronics,142.47,4,5,Debit Card,2023-07-12 12:00:00,1.0,3.6,False,Amazon Logistics,10,Low,0.77,5,541.39,True,,0.52
5837,21.0,Male,Rural,769773,75097,Books,139.63,2,5,COD,2023-07-12 13:00:00,5.0,0.7,False,Amazon Logistics,47,Low,0.52,9,265.3,False,Wrong Item,0.84
9105,62.0,Male,Urban,439535,86008,Books,149.55,1,15,Debit Card,2023-07-12 14:00:00,1.0,4.1,False,Amazon Logistics,1,High,0.02,4,127.12,False,No Longer Needed,0.78
2243,29.0,Other,Rural,401065,90662,Home,147.25,3,15,Debit Card,2023-07-12 15:00:00,2.0,1.6,False,DHL,32,Low,0.48,7,375.49,False,Other,0.33
6696,18.0,Other,Suburban,957555,13101,Books,102.7,3,15,Debit Card,2023-07-12 16:00:00,1.0,1.8,True,UPS,7,Low,0.31,3,261.88,False,,0.7
2466,38.0,Male,Rural,879599,36990,Clothing,65.09,2,20,COD,2023-07-12 17:00:00,3.0,5.7,False,UPS,11,High,0.68,6,104.14,False,,0.99
4957,36.0,Male,Urban,174363,79214,Beauty,91.63,4,5,Debit Card,2023-07-12 18:00:00,1.0,4.8,True,UPS,18,Low,0.52,2,348.19,False,Wrong Item,0.75
2966,38.0,Male,Rural,256857,44611,Clothing,105.83,3,10,Debit Card,2023-07-12 19:00:00,5.0,3.2,False,DHL,17,High,0.97,3,285.74,False,Other,0.26
1375,69.0,Male,Urban,287937,71495,Clothing,66.3,4,10,Credit Card,2023-07-12 20:00:00,2.0,1.0,False,FedEx,49,Medium,0.6,4,238.68,False,Damaged,0.59
1262,35.0,Female,Suburban,721688,61090,Clothing,181.49,1,5,Credit Card,2023-07-12 21:00:00,1.0,6.0,False,DHL,20,Low,0.63,7,172.42,False,Other,0.43
5362,60.0,Female,Urban,196847,25958,Electronics,181.74,2,15,Credit Card,2023-07-12 22:00:00,4.0,,False,DHL,21,High,0.52,3,308.96,False,No Longer Needed,0.3
7502,69.0,Female,Rural,893293,99786,Clothing,94.0,1,0,COD,2023-07-12 23:00:00,2.0,3.4,False,FedEx,42,Medium,0.31,1,94.0,False,Wrong Item,0.28
8833,,Other,Suburban,700628,82619,Electronics,151.54,4,15,Net Banking,2023-07-13 00:00:00,2.0,4.4,False,Amazon Logistics,29,Low,0.63,8,515.24,False,No Longer Needed,0.46
2893,66.0,Male,Rural,822193,75256,Books,128.0,4,5,Net Banking,2023-07-13 01:00:00,5.0,0.1,False,Amazon Logistics,17,High,0.33,4,486.4,False,,0.31
9106,61.0,Female,Urban,213049,97292,Beauty,75.17,2,20,Debit Card,2023-07-13 02:00:00,4.0,2.0,False,Amazon Logistics,5,Low,0.72,8,120.27,True,Wrong Item,0.15
2652,49.0,Male,Suburban,624645,77002,Beauty,120.6,4,15,Net Banking,2023-07-13 03:00:00,3.0,2.9,False,FedEx,0,Medium,0.24,5,410.04,False,Other,0.76
6540,,Male,Urban,359718,59887,Clothing,61.29,2,10,Debit Card,2023-07-13 04:00:00,1.0,3.2,False,DHL,8,Low,0.37,1,110.32,False,Wrong Item,0.29
4892,57.0,Other,Rural,409345,10339,Beauty,56.0,2,20,Credit Card,2023-07-13 05:00:00,3.0,1.0,False,DHL,51,High,0.58,8,89.6,False,Damaged,0.37
1599,32.0,Other,Urban,285326,60528,Electronics,123.85,1,5,Debit Card,2023-07-13 06:00:00,4.0,3.5,False,FedEx,15,Low,0.63,4,117.66,False,Other,0.9
5815,22.0,Female,Rural,444304,96639,Books,124.44,3,0,COD,2023-07-13 07:00:00,2.0,3.1,False,Amazon Logistics,28,Low,0.67,4,373.32,False,Other,0.66
2912,21.0,Female,Rural,897228,92624,Clothing,234.7,3,15,Net Banking,2023-07-13 08:00:00,5.0,5.5,False,FedEx,28,Low,0.7,6,598.48,False,No Longer Needed,0.93
9792,45.0,Other,Suburban,647526,79260,Home,92.23,4,20,Debit Card,2023-07-13 09:00:00,,4.5,False,DHL,4,Medium,0.32,7,295.14,False,Damaged,0.6
9572,69.0,Other,Suburban,456320,63570,Beauty,73.55,3,20,Credit Card,2023-07-13 10:00:00,2.0,2.6,True,UPS,18,Medium,0.89,3,176.52,False,,0.36
5213,68.0,Male,Urban,544194,31643,Beauty,146.14,4,10,COD,2023-07-13 11:00:00,5.0,2.7,False,UPS,21,Low,0.03,11,526.1,False,Damaged,0.22
4637,21.0,Male,Rural,665171,70252,Clothing,98.75,3,15,Debit Card,2023-07-13 12:00:00,3.0,4.5,False,UPS,48,Medium,0.19,11,251.81,False,No Longer Needed,0.83
6599,32.0,Female,Rural,709766,20334,Beauty,67.62,1,0,Debit Card,2023-07-13 13:00:00,2.0,3.4,False,Amazon Logistics,54,Medium,0.07,8,67.62,False,Wrong Item,0.45
7448,34.0,Female,Suburban,693684,72977,Beauty,70.71,3,20,Debit Card,2023-07-13 14:00:00,1.0,,False,Amazon Logistics,7,High,0.67,3,169.7,False,,0.65
9557,61.0,Other,Suburban,341819,10789,Home,91.02,4,10,COD,2023-07-13 15:00:00,1.0,6.1,False,Amazon Logistics,50,Medium,0.27,5,327.67,False,Wrong Item,0.74
8382,20.0,Female,Suburban,890879,43941,Electronics,152.72,4,15,Debit Card,2023-07-13 16:00:00,4.0,1.5,True,Amazon Logistics,17,Medium,0.2,2,519.25,False,Wrong Item,0.25
9982,27.0,Male,Suburban,906955,10552,Clothing,121.58,3,15,Credit Card,2023-07-13 17:00:00,2.0,6.7,False,FedEx,43,Medium,0.48,3,310.03,False,Other,0.98
4569,64.0,Other,Urban,557295,29806,Clothing,58.33,2,0,Credit Card,2023-07-13 18:00:00,3.0,3.6,False,UPS,47,Low,0.62,8,116.66,False,,0.24
8707,59.0,Male,Urban,820183,46979,Home,191.74,1,10,Credit Card,2023-07-13 19:00:00,,2.0,False,UPS,13,Low,0.62,5,172.57,False,Other,0.76
1746,40.0,Other,Urban,349494,18823,Home,54.63,2,0,Credit Card,2023-07-13 20:00:00,2.0,-0.6,False,Amazon Logistics,3,Medium,0.56,4,109.26,False,No Longer Needed,0.15
9504,35.0,Other,Urban,593487,41980,Electronics,63.13,3,20,COD,2023-07-13 21:00:00,3.0,4.2,False,Amazon Logistics,39,High,0.99,7,151.51,False,,0.97
5633,,Male,Suburban,598099,10860,Books,158.35,2,5,Credit Card,2023-07-13 22:00:00,5.0,0.7,False,FedEx,26,Medium,0.86,8,300.86,False,Damaged,0.25
1920,52.0,Female,Urban,235921,10290,Clothing,174.88,3,5,Credit Card,2023-07-13 23:00:00,3.0,3.5,False,FedEx,23,High,0.24,8,498.41,False,Wrong Item,0.52
8008,48.0,Female,Urban,255790,52417,Beauty,117.68,4,0,Net Banking,2023-07-14 00:00:00,2.0,5.9,False,FedEx,29,High,0.76,4,470.72,False,Wrong Item,0.37
3381,61.0,Female,Urban,991903,89880,Electronics,35.47,2,0,Credit Card,2023-07-14 01:00:00,2.0,1.3,False,UPS,11,Medium,0.57,9,70.94,True,Other,0.9
4618,18.0,Female,Suburban,974294,15870,Clothing,104.84,1,5,COD,2023-07-14 02:00:00,2.0,4.1,False,UPS,42,High,0.07,3,99.6,False,Damaged,0.52
9989,20.0,Male,Rural,423121,43397,Electronics,31.65,2,20,Net Banking,2023-07-14 03:00:00,2.0,,False,UPS,12,High,0.05,5,50.64,False,Damaged,0.67
